Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),SoC(%),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,,C - dC,,SoC
6973,37469.83208,11-07-2015 06:31:31,314.3729355,7,1,0.860583961,3.712053299,2.145863479,1.199390853,8.263593945,4.495494458,0.000647545,47.27885533,0.946472626,47.27885533,,,0.946472626,,47.27885532
6974,37470.84758,11-07-2015 06:31:32,315.3884314,7,1,0.56185621,3.69149375,2.146074598,1.199390853,8.264376567,4.495494458,-0.012691831,47.28941006,0.946683745,47.28941006,,,0.946683745,,47.28941007
6975,37471.84767,11-07-2015 06:31:33,316.3885184,7,1,0.470829129,3.685180187,2.14622422,1.199390853,8.264928608,4.495494458,-0.009259892,47.29689029,0.946833367,47.29689029,,,0.946833367,,47.29689031
6976,37472.86329,11-07-2015 06:31:35,317.4041403,7,1,-0.333965808,3.628682137,2.146308288,1.199424191,8.265238411,4.495615446,-0.024347639,47.29942649,0.946884096,47.29942649,,,0.946884097,,47.29942652
6977,37473.87883,11-07-2015 06:31:36,318.41968,7,1,0.141759038,3.661221266,2.146323069,1.199482607,8.265292528,4.495827407,-0.012109041,47.29724501,0.946840462,47.29724501,,,0.946840462,,47.29724502
6978,37474.8789,11-07-2015 06:31:37,319.4197537,7,1,0.531694472,3.688741684,2.146403936,1.199482607,8.265590139,4.495827407,-0.0046947,47.30128789,0.946921329,47.30128789,,,0.946921329,,47.30128791
6979,37475.87893,11-07-2015 06:31:38,320.4197844,7,1,0.901401639,3.715291023,2.146590924,1.199482607,8.266282421,4.495827407,0.004759455,47.31063625,0.947108317,47.31063625,,,0.947108317,,47.31063625
6980,37476.89431,11-07-2015 06:31:39,321.4351586,7,1,1.579589486,3.764018536,2.146920158,1.199482607,8.267514029,4.495827407,0.015735293,47.32709605,0.947437551,47.32709605,,,0.947437551,,47.32709607
6981,37477.9102,11-07-2015 06:31:40,322.4510533,7,1,1.786928892,3.780207157,2.147390657,1.199482607,8.269288446,4.495827407,0.030402135,47.35061832,0.94790805,47.35061832,,,0.94790805,,47.35061834
6982,37478.92546,11-07-2015 06:31:41,323.4663063,7,1,0.597436249,3.697969198,2.147750192,1.199482607,8.270641953,4.495827407,0.007317209,47.36859305,0.948267585,47.36859305,,,0.948267585,,47.36859304
6983,37479.92574,11-07-2015 06:31:42,324.4665911,7,1,0.379802078,3.682428122,2.147892738,1.199482607,8.271168372,4.495827407,-0.001327467,47.37571954,0.948410131,47.37571954,,,0.948410131,,47.37571953
6984,37480.94134,11-07-2015 06:31:43,325.4821884,7,1,0.161806673,3.666887283,2.147972922,1.199482607,8.271463326,4.495827407,-0.01919961,47.37972827,0.948490315,47.37972827,,,0.948490315,,47.37972827
6985,37481.94134,11-07-2015 06:31:44,326.4821912,7,1,0.526276171,3.692141294,2.148062979,1.199482607,8.271795179,4.495827407,-0.017451286,47.38423059,0.948580372,47.38423059,,,0.948580372,,47.38423061
6986,37482.95689,11-07-2015 06:31:45,327.4977367,7,1,0.480762661,3.689227343,2.148205628,1.199482607,8.272321692,4.495827407,-0.001910257,47.39136222,0.948723021,47.39136222,,,0.948723021,,47.39136225
6987,37483.9726,11-07-2015 06:31:46,328.5134476,7,1,0.855888128,3.715938568,2.148390902,1.199482607,8.273008196,4.495827407,0.006669712,47.4006249,0.948908295,47.4006249,,,0.948908295,,47.40062489
6988,37484.98819,11-07-2015 06:31:47,329.5290455,7,1,0.384497911,3.683399439,2.148564787,1.199482607,8.273652524,4.495827407,0.003270054,47.40931816,0.94908218,47.40931816,,,0.94908218,,47.40931815
6989,37486.00385,11-07-2015 06:31:48,330.5446963,7,1,-1.92E-05,3.656202793,2.148616498,1.199482616,8.273842964,4.495827438,-0.007155323,47.41190296,0.949133882,47.41190296,,,0.949133882,,47.41190295
6990,37487.01945,11-07-2015 06:31:49,331.5603015,7,1,-1.92E-05,3.655555248,2.148616498,1.199482645,8.273842964,4.495827546,-0.006734419,47.41190149,0.949133853,47.41190149,,,0.949133853,,47.4119015
6991,37488.03496,11-07-2015 06:31:50,332.5758057,7,1,-0.000199852,3.655231476,2.148616498,1.199482671,8.273842964,4.49582764,-0.011979532,47.4119002,0.949133827,47.4119002,,,0.949133827,,47.4119002
6992,37489.03496,11-07-2015 06:31:51,333.5758129,7,1,-0.000199852,3.65506959,2.148616498,1.199482694,8.273842964,4.495827725,-0.005730724,47.41189903,0.949133804,47.41189903,,,0.949133804,,47.41189905
6993,37490.05065,11-07-2015 06:31:52,334.5914987,7,1,-0.000199852,3.654745817,2.148616498,1.199482715,8.273842964,4.4958278,-0.00035615,47.41189802,0.949133783,47.41189802,,,0.949133783,,47.411898
6994,37491.05067,11-07-2015 06:31:53,335.5915166,7,1,-0.000199852,3.654745817,2.148616498,1.199482731,8.273842964,4.495827861,-0.000194263,47.41189718,0.949133766,47.41189718,,,0.949133767,,47.4118972
6995,37492.06633,11-07-2015 06:31:54,336.6071807,7,1,-1.92E-05,3.654583931,2.148616498,1.199482754,8.273842964,4.495827942,-0.000161886,47.41189606,0.949133744,47.41189606,,,0.949133744,,47.41189606
6996,37493.08189,11-07-2015 06:31:55,337.6227393,7,1,-1.92E-05,3.654583931,2.148616498,1.199482766,8.273842964,4.495827986,-9.71E-05,47.41189546,0.949133732,47.41189546,,,0.949133732,,47.41189546
6997,37494.0819,11-07-2015 06:31:56,338.6227531,7,1,-0.000199852,3.654422045,2.148616498,1.199482782,8.273842964,4.495828045,-9.71E-05,47.41189466,0.949133716,47.41189466,,,0.949133716,,47.41189466
6998,37495.09751,11-07-2015 06:31:57,339.6383605,7,1,-0.000199852,3.654260159,2.148616498,1.199482807,8.273842964,4.495828137,-9.71E-05,47.41189339,0.949133691,47.41189339,,,0.949133691,,47.41189341
6999,37496.09753,11-07-2015 06:31:58,340.6383783,7,1,-1.92E-05,3.654422045,2.148616498,1.199482832,8.273842964,4.495828229,0,47.41189215,0.949133666,47.41189215,,,0.949133666,,47.41189216
7000,37497.11301,11-07-2015 06:31:59,341.6538629,7,1,-1.92E-05,3.654098272,2.148616498,1.199482857,8.273842964,4.495828321,-6.48E-05,47.41189088,0.94913364,47.41189088,,,0.949133641,,47.41189091
7001,37498.12873,11-07-2015 06:32:00,342.6695811,7,1,-1.92E-05,3.654098272,2.148616498,1.199482875,8.273842964,4.495828387,-3.24E-05,47.41188998,0.949133622,47.41188998,,,0.949133623,,47.41189001
7002,37499.14412,11-07-2015 06:32:01,343.6849938,7,1,-1.92E-05,3.654098272,2.148616498,1.199482899,8.273842964,4.495828474,-3.24E-05,47.41188879,0.949133599,47.41188879,,,0.949133599,,47.41188881
7003,37500.14439,11-07-2015 06:32:02,344.6852395,7,1,-1.92E-05,3.653936386,2.148616498,1.199482923,8.273842964,4.495828561,-3.24E-05,47.4118876,0.949133575,47.4118876,,,0.949133575,,47.41188761
7004,37501.15996,11-07-2015 06:32:03,345.7008149,7,1,-1.92E-05,3.653936386,2.148616498,1.199482939,8.273842964,4.495828618,-3.24E-05,47.41188682,0.949133559,47.41188682,,,0.949133559,,47.41188681
7005,37502.17557,11-07-2015 06:32:04,346.7164206,7,1,-1.92E-05,3.653936386,2.148616498,1.199482959,8.273842964,4.495828692,-3.24E-05,47.4118858,0.949133539,47.4118858,,,0.949133539,,47.41188581
7006,37503.17558,11-07-2015 06:32:05,347.7164267,7,1,-0.333965808,3.630300999,2.148616498,1.199546751,8.273842964,4.496060306,-0.004727078,47.40869654,0.949069746,47.40869654,,,0.949069747,,47.40869657
7007,37504.17568,11-07-2015 06:32:06,348.7165268,7,1,-1.063085437,3.578335762,2.148616498,1.199777205,8.273842964,4.496886627,-0.015087748,47.39717516,0.948839293,47.39717516,,,0.948839293,,47.39717518
7008,37505.1912,11-07-2015 06:32:07,349.7320504,7,1,-1.671016216,3.533978939,2.148616498,1.200198537,8.273842964,4.498379789,-0.02399149,47.37611099,0.948417961,47.37611099,,,0.948417961,,47.37611098
7009,37506.2068,11-07-2015 06:32:08,350.7476538,7,1,-2.025191069,3.507106066,2.148616498,1.200742201,8.273842964,4.50029029,-0.029366065,47.34893088,0.947874297,47.34893088,,,0.947874297,,47.34893088
7010,37507.22215,11-07-2015 06:32:09,351.7630049,7,1,-2.459917545,3.474243164,2.148616498,1.201399289,8.273842964,4.502579188,-0.031276323,47.31608019,0.947217208,47.31608019,,,0.947217209,,47.31608023
7011,37508.22216,11-07-2015 06:32:10,352.7630101,7,1,-2.824748278,3.445913076,2.148616498,1.202156353,8.273842964,4.505193835,-0.026614046,47.27823134,0.946460145,47.27823134,,,0.946460145,,47.27823134
7012,37509.22249,11-07-2015 06:32:11,353.7633415,7,1,-2.78483367,3.446722507,2.148616498,1.202933259,8.273842964,4.507871758,-0.017613173,47.23939046,0.945683239,47.23939046,,,0.945683239,,47.23939047
7013,37510.23805,11-07-2015 06:32:12,354.7788991,7,1,-3.079046249,3.423411131,2.148616498,1.203779339,8.273842964,4.510773771,-0.016900873,47.19709129,0.944837159,47.19709129,,,0.944837159,,47.19709129
7014,37511.25364,11-07-2015 06:32:13,355.7944945,7,1,-1.691425085,3.520218611,2.148616498,1.204355813,8.273842964,4.512781799,0.009097958,47.16827085,0.944260684,47.16827085,,,0.944260685,,47.16827087
7015,37512.26897,11-07-2015 06:32:14,356.8098255,7,1,-2.177263975,3.485575199,2.148616498,1.204927873,8.273842964,4.514779888,0.007738161,47.13967112,0.943688625,47.13967112,,,0.943688625,,47.13967113
7016,37513.28493,11-07-2015 06:32:15,357.8257853,7,1,-2.101408243,3.489946127,2.148616498,1.205534465,8.273842964,4.51689633,0.008547592,47.109345,0.943082033,47.109345,,,0.943082033,,47.10934499
7017,37514.3005,11-07-2015 06:32:16,358.8413483,7,1,-2.369251728,3.46971035,2.148616498,1.206187196,8.273842964,4.519163839,0.009065581,47.07671214,0.942429302,47.07671214,,,0.942429302,,47.07671216
7018,37515.31615,11-07-2015 06:32:17,359.8570024,7,1,-3.149303198,3.412564754,2.148616498,1.207033396,8.273842964,4.522059761,-0.021498393,47.03440697,0.941583102,47.03440697,,,0.941583102,,47.03440698
7019,37516.3318,11-07-2015 06:32:18,360.872652,7,1,-1.625683308,3.519571066,2.148616498,1.207568084,8.273842964,4.523924835,0.006734419,47.00767563,0.941048414,47.00767563,,,0.941048414,,47.00767563
7020,37517.34736,11-07-2015 06:32:19,361.8882137,7,1,-1.681311011,3.515847683,2.148616498,1.208039794,8.273842964,4.525583543,0.005115557,46.9840928,0.940576704,46.9840928,,,0.940576704,,46.98409282
7021,37518.36298,11-07-2015 06:32:20,362.9038308,7,1,-1.311603785,3.541911364,2.148616498,1.20842426,8.273842964,4.526943508,0.014343071,46.9648717,0.940192238,46.9648717,,,0.940192238,,46.96487171
7022,37519.37852,11-07-2015 06:32:21,363.9193678,7,1,-1.60003686,3.521351814,2.148616498,1.208864985,8.273842964,4.528496524,0.021498393,46.94283795,0.939751513,46.94283795,,,0.939751513,,46.94283797
7023,37520.39421,11-07-2015 06:32:22,364.9350617,7,1,-1.762765765,3.509372473,2.148616498,1.209356841,8.273842964,4.530223409,-0.001974964,46.91824795,0.939259656,46.91824795,,,0.939259657,,46.91824797
7024,37521.40995,11-07-2015 06:32:23,365.9507964,7,1,-1.984915137,3.493021965,2.148616498,1.209910639,8.273842964,4.532158868,-0.00530982,46.8905612,0.938705858,46.8905612,,,0.938705859,,46.89056123
7025,37522.42544,11-07-2015 06:32:24,366.9662947,7,1,-0.794700086,3.577202559,2.148616498,1.210163174,8.273842964,4.53305824,0.007155371,46.87793591,0.938453324,46.87793591,,,0.938453324,,46.87793592
7026,37523.42545,11-07-2015 06:32:25,367.9662975,7,1,-1.078437209,3.557776213,2.148616498,1.210457206,8.273842964,4.534104615,0.007220125,46.86323597,0.938159292,46.86323597,,,0.938159292,,46.86323599
7027,37524.44053,11-07-2015 06:32:26,368.9813842,7,1,-0.430230528,3.603913546,2.148616498,1.210548335,8.273842964,4.534432049,0.016479969,46.85868005,0.938068163,46.85868005,,,0.938068163,,46.85868006
7028,37525.44101,11-07-2015 06:32:27,369.98186,7,1,-0.05095106,3.631919861,2.148616498,1.210617768,8.273842964,4.534682642,0.024358572,46.85520879,0.93799873,46.85520879,,,0.93799873,,46.85520881
7029,37526.44106,11-07-2015 06:32:28,370.9819081,7,1,-0.901078939,3.572345972,2.148616498,1.210855179,8.273842964,4.535530912,-0.000744677,46.8433396,0.937761319,46.8433396,,,0.937761319,,46.84333961
7030,37527.45667,11-07-2015 06:32:29,371.9975211,7,1,-1.893526912,3.501440048,2.148616498,1.211374196,8.273842964,4.537349712,-0.011234855,46.81739171,0.937242302,46.81739171,,,0.937242302,,46.81739172
7031,37528.47203,11-07-2015 06:32:30,373.0128809,7,1,-1.483543873,3.529608011,2.148616498,1.211792526,8.273842964,4.538825506,-0.005598706,46.79647757,0.936823971,46.79647757,,,0.936823972,,46.7964776
7032,37529.48793,11-07-2015 06:32:31,374.0287796,7,1,-0.657798231,3.588048935,2.148616498,1.211989989,8.273842964,4.539533045,-0.008515167,46.78660555,0.936626508,46.78660555,,,0.936626509,,46.78660558
7033,37530.48794,11-07-2015 06:32:32,375.0287906,7,1,-0.657978833,3.588534594,2.148616498,1.212172781,8.273842964,4.540188974,0.003140592,46.777467,0.936443717,46.777467,,,0.936443717,,46.77746702
7034,37531.50299,11-07-2015 06:32:33,376.0438439,7,1,-0.658159435,3.588858366,2.148616498,1.21228131,8.273842964,4.540578452,0.003302479,46.7720412,0.936335188,46.7720412,,,0.936335188,,46.77204119
7035,37532.50352,11-07-2015 06:32:34,377.0443671,7,1,-0.658159435,3.589182138,2.148616498,1.212541206,8.273842964,4.541511238,0.017526414,46.75904784,0.936075291,46.75904784,,,0.936075292,,46.75904787
7036,37533.50354,11-07-2015 06:32:35,378.0443858,7,1,-0.77989012,3.581249714,2.148616498,1.212725052,8.273842964,4.542171072,-0.001165581,46.74985661,0.935891446,46.74985661,,,0.935891446,,46.74985662
7037,37534.51872,11-07-2015 06:32:36,379.0595728,7,1,-1.149597287,3.555509806,2.148616498,1.212945805,8.273842964,4.54296154,-0.00657258,46.73882023,0.935670693,46.73882023,,,0.935670693,,46.73882023
7038,37535.51911,11-07-2015 06:32:37,380.0599617,7,1,-0.794700086,3.579145193,2.148616498,1.213264466,8.273842964,4.544094445,-0.00187788,46.72288899,0.935352032,46.72288899,,,0.935352032,,46.72288899
7039,37536.53472,11-07-2015 06:32:38,381.0755682,7,1,-0.481342971,3.601323366,2.148616498,1.213485252,8.273842964,4.544884875,0.002428245,46.71185096,0.935131246,46.71185096,,,0.935131246,,46.71185095
7040,37537.55039,11-07-2015 06:32:39,382.0912365,7,1,0.050190136,3.639204741,2.148617369,1.213611526,8.273846133,4.545339709,0.009972143,46.70558148,0.935005842,46.70558148,,,0.935005843,,46.70558151
7041,37538.56595,11-07-2015 06:32:40,383.1068037,7,1,0.521580338,3.673200607,2.148640744,1.213611526,8.27393154,4.545339709,0.018422555,46.70675014,0.935029218,46.70675014,,,0.935029218,,46.70675013
7042,37539.56595,11-07-2015 06:32:41,384.106804,7,1,0.607550383,3.681133032,2.148787314,1.213611526,8.274470156,4.545339709,0.025221776,46.71407777,0.935175788,46.71407777,,,0.935175788,,46.7140778
7043,37540.56596,11-07-2015 06:32:42,385.1068127,7,1,0.227729052,3.656040907,2.14894697,1.213611526,8.275057817,4.545339709,0.015314388,46.72205965,0.935335443,46.72205965,,,0.935335444,,46.72205969
7044,37541.56598,11-07-2015 06:32:43,386.1068268,7,1,1.529199481,3.746858835,2.149041293,1.213611526,8.27540585,4.545339709,0.028977584,46.72677531,0.935429767,46.72677531,,,0.935429767,,46.7267753
7045,37542.56598,11-07-2015 06:32:44,387.1068297,7,1,1.665740132,3.759485722,2.149469071,1.213611526,8.277009797,4.545339709,0.02389431,46.74816173,0.935857544,46.74816173,,,0.935857545,,46.74816176
7046,37543.56599,11-07-2015 06:32:45,388.1068398,7,1,2.014677286,3.786035061,2.149938643,1.213611526,8.278776642,4.545339709,0.022307873,46.77163768,0.936327117,46.77163768,,,0.936327117,,46.77163768
7047,37544.58155,11-07-2015 06:32:46,389.1224023,7,1,1.473029971,3.750905991,2.150490546,1.213611526,8.280865142,4.545339709,0.013825083,46.7992297,0.93687902,46.7992297,,,0.93687902,,46.79922969
7048,37545.59715,11-07-2015 06:32:47,390.1380051,7,1,1.361774683,3.743944883,2.150902972,1.213611526,8.282411965,4.545339709,0.017516041,46.81984862,0.937291446,46.81984862,,,0.937291446,,46.81984864
7049,37546.59721,11-07-2015 06:32:48,391.1380585,7,1,1.229749322,3.735688686,2.151277576,1.213611526,8.283814376,4.545339709,-0.002590179,46.83857672,0.93766605,46.83857672,,,0.93766605,,46.8385767
7050,37547.61226,11-07-2015 06:32:49,392.1531136,7,1,1.230110526,3.736498117,2.151581894,1.213611526,8.284951397,4.545339709,-0.004791784,46.85379086,0.937970368,46.85379086,,,0.937970368,,46.85379087
7051,37548.61277,11-07-2015 06:32:50,393.1536247,7,1,0.622721553,3.695217133,2.151911573,1.213611526,8.286179749,4.545339709,-0.018325472,46.87027293,0.938300047,46.87027293,,,0.938300047,,46.87027294
7052,37549.6284,11-07-2015 06:32:51,394.1692483,7,1,-1.92E-05,3.651669979,2.152066986,1.213611528,8.286753976,4.545339717,-0.019847203,46.87804261,0.938455458,46.87804261,,,0.938455458,,46.87804261
7053,37550.64406,11-07-2015 06:32:52,395.184908,7,1,-1.92E-05,3.650860548,2.152066986,1.213611547,8.286753976,4.545339784,-0.018681621,46.87804169,0.93845544,46.87804169,,,0.938455439,,46.87804166
7054,37551.64407,11-07-2015 06:32:53,396.1849194,7,1,-1.92E-05,3.650374889,2.152066986,1.213611564,8.286753976,4.545339848,-0.017192269,46.87804082,0.938455422,46.87804082,,,0.938455422,,46.87804081
7055,37552.65963,11-07-2015 06:32:54,397.2004851,7,1,-1.92E-05,3.650213003,2.152066986,1.213611582,8.286753976,4.545339914,-0.015055371,46.87803992,0.938455404,46.87803992,,,0.938455404,,46.87803991
7056,37553.67525,11-07-2015 06:32:55,398.2160962,7,1,-0.000199852,3.650051117,2.152066986,1.213611606,8.286753976,4.545340002,-0.009000826,46.87803871,0.93845538,46.87803871,,,0.93845538,,46.87803871
7057,37554.69085,11-07-2015 06:32:56,399.2316987,7,1,-1.92E-05,3.649889231,2.152066986,1.213611631,8.286753976,4.545340091,-0.000226641,46.87803749,0.938455356,46.87803749,,,0.938455355,,46.87803746
7058,37555.69086,11-07-2015 06:32:57,400.2317117,7,1,-1.92E-05,3.649889231,2.152066986,1.21361166,8.286753976,4.545340199,-0.000161886,46.87803601,0.938455326,46.87803601,,,0.938455326,,46.87803601
7059,37556.70647,11-07-2015 06:32:58,401.2473204,7,1,-0.000199852,3.650051117,2.152066986,1.213611681,8.286753976,4.545340273,-3.24E-05,46.87803499,0.938455306,46.87803499,,,0.938455305,,46.87803496
7060,37557.7218,11-07-2015 06:32:59,402.2626477,7,1,-1.92E-05,3.649889231,2.152066986,1.213611708,8.286753976,4.545340371,-3.24E-05,46.87803365,0.938455279,46.87803365,,,0.938455278,,46.87803361
7061,37558.7218,11-07-2015 06:33:00,403.2626506,7,1,-0.835878968,3.591286659,2.152066986,1.213664222,8.286753976,4.54552904,-0.011720514,46.87540823,0.938402764,46.87540823,,,0.938402764,,46.87540821
7062,37559.73774,11-07-2015 06:33:01,404.2785926,7,1,-1.068323135,3.573641062,2.152066986,1.213914649,8.286753976,4.546427127,-0.015249634,46.86288833,0.938152338,46.86288833,,,0.938152337,,46.86288828
7063,37560.75303,11-07-2015 06:33:02,405.2938833,7,1,-1.706596255,3.527827263,2.152066986,1.214254701,8.286753976,4.547637584,-0.024412394,46.84588762,0.937812285,46.84588762,,,0.937812285,,46.84588762
7064,37561.75332,11-07-2015 06:33:03,406.2941713,7,1,-2.323918819,3.482499361,2.152066986,1.214775743,8.286753976,4.549467562,-0.033445597,46.81983853,0.937291244,46.81983853,,,0.937291243,,46.81983849
7065,37562.76896,11-07-2015 06:33:04,407.309811,7,1,-2.739139557,3.450769663,2.152066986,1.215461989,8.286753976,4.551850602,-0.039823912,46.78553011,0.936604997,46.78553011,,,0.936604997,,46.7855301
7066,37563.78444,11-07-2015 06:33:05,408.3252862,7,1,-3.224617243,3.41402173,2.152066986,1.216258687,8.286753976,4.554590579,-0.035291098,46.74569977,0.9358083,46.74569977,,,0.935808299,,46.74569974
7067,37564.79978,11-07-2015 06:33:06,409.3406354,7,1,-3.999611616,3.356066465,2.152066986,1.217240869,8.286753976,4.557925549,-0.043385409,46.69659626,0.934826117,46.69659626,,,0.934826117,,46.69659624
7068,37565.80016,11-07-2015 06:33:07,410.3410069,7,1,-3.564523935,3.383101463,2.152066986,1.218317355,8.286753976,4.56154502,-0.02871852,46.64277809,0.933749631,46.64277809,,,0.933749631,,46.64277807
7069,37566.80017,11-07-2015 06:33:08,411.3410217,7,1,-1.179759026,3.549034357,2.152066986,1.219110937,8.286753976,4.56424605,0.013598395,46.6031035,0.932956049,46.6031035,,,0.932956049,,46.6031035
7070,37567.80017,11-07-2015 06:33:09,412.3410256,7,1,-2.84100318,3.433285952,2.152066986,1.219579174,8.286753976,4.565880528,-0.003205347,46.57969432,0.932487812,46.57969432,,,0.932487812,,46.57969431
7071,37568.81585,11-07-2015 06:33:10,413.3567014,7,1,-2.455582857,3.458216429,2.152066986,1.220349709,8.286753976,4.568530394,0.009292221,46.541172,0.931717278,46.541172,,,0.931717277,,46.54117195
7072,37569.83111,11-07-2015 06:33:11,414.3719646,7,1,-1.869144678,3.498687983,2.152066986,1.22098086,8.286753976,4.570719534,0.028977584,46.50961803,0.931086127,46.50961803,,,0.931086126,,46.509618
7073,37570.847,11-07-2015 06:33:12,415.3878478,7,1,-0.663397133,3.583678007,2.152066986,1.22140362,8.286753976,4.572204003,0.040374327,46.48848243,0.930663366,46.48848243,,,0.930663366,,46.48848241
7074,37571.84701,11-07-2015 06:33:13,416.3878566,7,1,-0.319336444,3.609093904,2.152066986,1.221554306,8.286753976,4.572744871,0.011817646,46.48094898,0.93051268,46.48094898,,,0.93051268,,46.48094897
7075,37572.86263,11-07-2015 06:33:15,417.4034846,7,1,0.009914267,3.633862495,2.152067896,1.221614569,8.286757282,4.572962414,0.040374327,46.4779817,0.930453328,46.4779817,,,0.930453327,,46.47798166
7076,37573.86265,11-07-2015 06:33:16,418.403497,7,1,0.075656042,3.639852285,2.152077226,1.221614569,8.286791229,4.572962414,0.036391925,46.47844812,0.930462657,46.47844812,,,0.930462657,,46.4784481
7077,37574.86267,11-07-2015 06:33:17,419.4035175,7,1,0.142120257,3.645842075,2.152104732,1.221614569,8.286891429,4.572962414,0.029430818,46.47982325,0.930490163,46.47982325,,,0.930490163,,46.47982325
7078,37575.87825,11-07-2015 06:33:18,420.4190968,7,1,0.374564409,3.6631639,2.152169488,1.221614569,8.287128196,4.572962414,0.015735293,46.48306069,0.930554919,46.48306069,,,0.930554919,,46.48306068
7079,37576.89384,11-07-2015 06:33:19,421.4346891,7,1,1.772118926,3.762723446,2.152414591,1.221614569,8.288043252,4.572962414,0.030531645,46.49531447,0.930800023,46.49531447,,,0.930800022,,46.49531443
7080,37577.89385,11-07-2015 06:33:20,422.4346979,7,1,1.812575459,3.76855135,2.152911162,1.221614569,8.289913045,4.572962414,0.026775885,46.52014017,0.931296593,46.52014017,,,0.931296593,,46.52014015
7081,37578.90928,11-07-2015 06:33:21,423.4501311,7,1,1.534075975,3.751229763,2.153390984,1.221614569,8.291718464,4.572962414,0.022145987,46.54412852,0.931776415,46.54412852,,,0.931776415,,46.54412852
7082,37579.92508,11-07-2015 06:33:22,424.4659355,7,1,1.219996452,3.730670214,2.153786371,1.221614569,8.293198786,4.572962414,0.016900873,46.56389564,0.932171803,46.56389564,,,0.932171802,,46.56389561
7083,37580.94068,11-07-2015 06:33:23,425.4815274,7,1,0.896164,3.709301233,2.154093284,1.221614569,8.294341637,4.572962414,0.009097958,46.57923956,0.932478716,46.57923956,,,0.932478715,,46.57923952
7084,37581.94071,11-07-2015 06:33:24,426.4815587,7,1,-1.92E-05,3.646327734,2.15423524,1.221614575,8.294868131,4.57296244,-0.024218082,46.58633618,0.932620665,46.58633618,,,0.932620665,,46.58633621
7085,37582.9563,11-07-2015 06:33:25,427.4971498,7,1,-0.000199852,3.646003962,2.15423524,1.221614597,8.294868131,4.572962518,-0.020980407,46.58633511,0.932620643,46.58633511,,,0.932620643,,46.58633511
7086,37583.95642,11-07-2015 06:33:26,428.4972738,7,1,-1.92E-05,3.646003962,2.15423524,1.221614616,8.294868131,4.572962587,-0.016933251,46.58633415,0.932620624,46.58633415,,,0.932620624,,46.58633416
7087,37584.97193,11-07-2015 06:33:27,429.5127844,7,1,-1.92E-05,3.645842075,2.15423524,1.221614641,8.294868131,4.572962677,-0.017127514,46.58633292,0.932620599,46.58633292,,,0.932620599,,46.58633291
7088,37585.98746,11-07-2015 06:33:28,430.5283155,7,1,-1.92E-05,3.645842075,2.15423524,1.221614658,8.294868131,4.57296274,-0.012724209,46.58633206,0.932620582,46.58633206,,,0.932620582,,46.58633206
7089,37587.00315,11-07-2015 06:33:29,431.5439988,7,1,-1.92E-05,3.646165848,2.15423524,1.221614679,8.294868131,4.572962818,0,46.58633099,0.932620561,46.58633099,,,0.932620561,,46.58633101
7090,37588.01875,11-07-2015 06:33:30,432.5596052,7,1,-1.92E-05,3.646165848,2.15423524,1.221614707,8.294868131,4.57296292,3.24E-05,46.5863296,0.932620533,46.5863296,,,0.932620533,,46.58632961
7091,37589.01877,11-07-2015 06:33:31,433.5596176,7,1,-1.92E-05,3.646165848,2.15423524,1.221614729,8.294868131,4.572963001,3.24E-05,46.58632849,0.932620511,46.58632849,,,0.932620511,,46.58632851
7092,37590.03438,11-07-2015 06:33:32,434.5752348,7,1,-0.000199852,3.646165848,2.15423524,1.221614747,8.294868131,4.572963066,0,46.58632759,0.932620493,46.58632759,,,0.932620493,,46.58632761
7093,37591.03439,11-07-2015 06:33:33,435.5752366,7,1,-0.000199852,3.646165848,2.15423524,1.221614771,8.294868131,4.572963151,0,46.58632642,0.932620469,46.58632642,,,0.932620469,,46.58632641
7094,37592.05,11-07-2015 06:33:34,436.590853,7,1,-1.92E-05,3.646327734,2.15423524,1.221614785,8.294868131,4.572963204,3.24E-05,46.5863257,0.932620455,46.5863257,,,0.932620455,,46.58632571
7095,37593.05001,11-07-2015 06:33:35,437.590862,7,1,-1.92E-05,3.646327734,2.15423524,1.221614805,8.294868131,4.572963276,3.24E-05,46.58632471,0.932620435,46.58632471,,,0.932620435,,46.58632471
7096,37594.0655,11-07-2015 06:33:36,438.6063491,7,1,-1.92E-05,3.646813393,2.15423524,1.221614819,8.294868131,4.572963326,0.000129509,46.58632403,0.932620421,46.58632403,,,0.932620421,,46.58632401
7097,37595.06551,11-07-2015 06:33:37,439.6063608,7,1,-1.92E-05,3.646651506,2.15423524,1.221614844,8.294868131,4.57296342,0.000129509,46.58632274,0.932620396,46.58632274,,,0.932620396,,46.58632276
7098,37596.08121,11-07-2015 06:33:38,440.6220612,7,1,-1.92E-05,3.646813393,2.15423524,1.221614863,8.294868131,4.572963488,9.71E-05,46.5863218,0.932620377,46.5863218,,,0.932620377,,46.58632181
7099,37597.08124,11-07-2015 06:33:39,441.6220865,7,1,-1.92E-05,3.646975279,2.15423524,1.221614878,8.294868131,4.572963542,9.71E-05,46.58632107,0.932620362,46.58632107,,,0.932620362,,46.58632106
