Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),SoC(%),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,,C - dC,,SoC
4830,22135.12198,11-05-2015 02:03:55,51.49964071,7,1,-1.000233412,3.640176058,0.494155938,0.903448185,2.029623946,3.444803528,-0.000518036,58.3001809,-0.409292247,58.3001809,,,-0.409292247,,58.30018095
4831,22136.13755,11-05-2015 02:03:56,52.51520812,7,1,-1.000233412,3.639690399,0.494155938,0.903730352,2.029623946,3.44583061,-0.000453281,58.28602134,-0.409574413,58.28602134,,,-0.409574414,,58.28602136
4832,22137.15319,11-05-2015 02:03:57,53.53084938,7,1,-1.00005281,3.639366627,0.494155938,0.904012539,2.029623946,3.446857637,-0.00035615,58.27186075,-0.4098566,58.27186075,,,-0.409856601,,58.27186077
4833,22138.15319,11-05-2015 02:03:58,54.53085009,7,1,-1.00005281,3.638880968,0.494155938,0.904290382,2.029623946,3.447868729,-0.000388527,58.25791812,-0.410134444,58.25791812,,,-0.410134444,,58.25791816
4834,22139.16877,11-05-2015 02:03:59,55.54643198,7,1,-1.000233412,3.638395309,0.494155938,0.904572551,2.029623946,3.448895445,-0.000388527,58.24375842,-0.410416613,58.24375842,,,-0.410416613,,58.24375847
4835,22140.18442,11-05-2015 02:04:00,56.56207854,7,1,-1.000233412,3.638071537,0.494155938,0.904854742,2.029623946,3.449922128,-0.000388527,58.22959764,-0.410698804,58.22959764,,,-0.410698804,,58.22959768
4836,22141.2,11-05-2015 02:04:01,57.57766545,7,1,0.500268459,3.745078087,0.494229745,0.904986069,2.029900288,3.450399949,0.021142293,58.22671117,-0.410756324,58.22671117,,,-0.410756324,,58.22671123
4837,22142.21578,11-05-2015 02:04:02,58.5934413,7,1,0.500268459,3.747020721,0.494370868,0.904986069,2.03042895,3.450399949,0.021627951,58.23379294,-0.410615201,58.23379294,,,-0.410615201,,58.23379301
4838,22143.23125,11-05-2015 02:04:03,59.60891043,7,1,0.500087857,3.748315811,0.494511951,0.904986069,2.030957682,3.450399949,0.021919345,58.24087271,-0.410474118,58.24087271,,,-0.410474118,,58.24087278
4839,22144.24645,11-05-2015 02:04:04,60.62411513,7,1,0.500268459,3.749449015,0.494650878,0.904986069,2.031478505,3.450399949,0.022243118,58.24784427,-0.410335192,58.24784427,,,-0.410335191,,58.24784436
4840,22145.24686,11-05-2015 02:04:05,61.62452128,7,1,0.500087857,3.750258446,0.494791982,0.904986069,2.03200763,3.450399949,0.001230335,58.25492512,-0.410194087,58.25492512,,,-0.410194087,,58.25492518
4841,22146.24688,11-05-2015 02:04:06,62.62453865,7,1,0.500087857,3.751067877,0.494930928,0.904986069,2.032528796,3.450399949,0.000906563,58.26189765,-0.410055141,58.26189765,,,-0.410055141,,58.26189771
4842,22147.26248,11-05-2015 02:04:07,63.64013996,7,1,0.500087857,3.751877308,0.495072024,0.904986069,2.033058142,3.450399949,0.000777054,58.26897808,-0.409914045,58.26897808,,,-0.409914045,,58.26897814
4843,22148.278,11-05-2015 02:04:08,64.65566083,7,1,0.500268459,3.752686739,0.495213108,0.904986069,2.033587553,3.450399949,0.000712299,58.27605789,-0.409772961,58.27605789,,,-0.409772961,,58.27605796
4844,22149.27812,11-05-2015 02:04:09,65.65578551,7,1,-1.92E-05,3.717881203,0.4952663,0.90498608,2.03378716,3.450399987,-0.006410694,58.27872661,-0.40971978,58.27872661,,,-0.40971978,,58.27872666
4845,22150.29373,11-05-2015 02:04:10,66.67139478,7,1,-0.000199852,3.717719316,0.4952663,0.904986096,2.03378716,3.450400047,-0.006637335,58.27872581,-0.409719796,58.27872581,,,-0.409719796,,58.27872586
4846,22151.3093,11-05-2015 02:04:11,67.68696699,7,1,-1.92E-05,3.717881203,0.4952663,0.904986113,2.03378716,3.450400109,-0.006799221,58.27872497,-0.409719813,58.27872497,,,-0.409719813,,58.27872501
4847,22152.32493,11-05-2015 02:04:12,68.70259227,7,1,-0.000199852,3.717719316,0.4952663,0.904986134,2.03378716,3.450400189,-0.006961107,58.27872389,-0.409719834,58.27872389,,,-0.409719834,,58.27872395
4848,22153.32495,11-05-2015 02:04:13,69.70261381,7,1,-1.92E-05,3.718043089,0.4952663,0.904986154,2.03378716,3.450400264,0,58.27872287,-0.409719854,58.27872287,,,-0.409719854,,58.27872295
4849,22154.32497,11-05-2015 02:04:14,70.70263569,7,1,-0.000199852,3.718043089,0.4952663,0.904986171,2.03378716,3.450400325,9.71E-05,58.27872205,-0.409719871,58.27872205,,,-0.409719871,,58.2787221
4850,22155.34037,11-05-2015 02:04:15,71.71802992,7,1,-1.92E-05,3.718366861,0.4952663,0.904986191,2.03378716,3.450400401,0.000129509,58.27872103,-0.409719891,58.27872103,,,-0.409719891,,58.27872109
4851,22156.3406,11-05-2015 02:04:16,72.71827785,7,1,-1.92E-05,3.718366861,0.4952663,0.904986208,2.03378716,3.450400463,0.000129509,58.27872019,-0.409719908,58.27872019,,,-0.409719908,,58.27872024
4852,22157.35619,11-05-2015 02:04:17,73.73385373,7,1,-1.92E-05,3.718528748,0.4952663,0.904986227,2.03378716,3.450400535,0.000129509,58.27871921,-0.409719927,58.27871921,,,-0.409719927,,58.27871929
4853,22158.3718,11-05-2015 02:04:18,74.74946336,7,1,-0.000199852,3.718528748,0.4952663,0.904986246,2.03378716,3.450400607,9.71E-05,58.27871825,-0.409719946,58.27871825,,,-0.409719946,,58.27871833
4854,22159.3718,11-05-2015 02:04:19,75.74946656,7,1,-1.92E-05,3.71885252,0.4952663,0.904986265,2.03378716,3.450400676,9.71E-05,58.27871732,-0.409719965,58.27871732,,,-0.409719965,,58.27871738
4855,22160.38741,11-05-2015 02:04:20,76.76507682,7,1,-1.92E-05,3.71885252,0.4952663,0.904986281,2.03378716,3.450400734,9.71E-05,58.27871653,-0.409719981,58.27871653,,,-0.409719981,,58.27871658
4856,22161.38743,11-05-2015 02:04:21,77.76509115,7,1,-1.92E-05,3.719014406,0.4952663,0.904986292,2.03378716,3.450400777,6.48E-05,58.27871595,-0.409719992,58.27871595,,,-0.409719992,,58.27871602
4857,22162.40242,11-05-2015 02:04:22,78.78008207,7,1,-1.92E-05,3.719176292,0.4952663,0.904986313,2.03378716,3.450400853,9.71E-05,58.27871493,-0.409720013,58.27871493,,,-0.409720013,,58.27871497
4858,22163.40289,11-05-2015 02:04:23,79.78055691,7,1,-0.000199852,3.719176292,0.4952663,0.904986332,2.03378716,3.450400927,6.48E-05,58.27871393,-0.409720033,58.27871393,,,-0.409720032,,58.27871402
4859,22164.4029,11-05-2015 02:04:24,80.78056003,7,1,-1.92E-05,3.719338179,0.4952663,0.904986351,2.03378716,3.450400998,0.000129509,58.27871298,-0.409720052,58.27871298,,,-0.409720051,,58.27871306
4860,22165.4186,11-05-2015 02:04:25,81.7962609,7,1,-0.499765098,3.683399439,0.4952663,0.90509051,2.03378716,3.450784735,-0.007090616,58.27348614,-0.40982421,58.27348614,,,-0.40982421,,58.2734862
4861,22166.43415,11-05-2015 02:04:26,82.81181368,7,1,-0.500126302,3.682751894,0.4952663,0.905231559,2.03378716,3.451304237,-0.007252502,58.26640806,-0.409965259,58.26640806,,,-0.409965259,,58.26640814
4862,22167.44982,11-05-2015 02:04:27,83.82747983,7,1,-0.49994573,3.682428122,0.4952663,0.905372626,2.03378716,3.451823726,-0.007349634,58.25932911,-0.410106326,58.25932911,,,-0.410106326,,58.25932917
4863,22168.44985,11-05-2015 02:04:28,84.82751239,7,1,-0.49994573,3.682104349,0.4952663,0.90551152,2.03378716,3.452335164,-0.007414388,58.25235919,-0.41024522,58.25235919,,,-0.41024522,,58.25235925
4864,22169.46545,11-05-2015 02:04:29,85.84311642,7,1,-0.49994573,3.681780577,0.4952663,0.905652565,2.03378716,3.452854467,-0.000388527,58.24528134,-0.410386265,58.24528134,,,-0.410386265,,58.24528138
4865,22170.48105,11-05-2015 02:04:30,86.85871065,7,1,-0.49994573,3.681294918,0.4952663,0.905793617,2.03378716,3.453373753,-0.00035615,58.23820312,-0.410527317,58.23820312,,,-0.410527317,,58.23820317
4866,22171.48106,11-05-2015 02:04:31,87.85871795,7,1,-0.500126302,3.681133032,0.4952663,0.905932506,2.03378716,3.453885034,-0.000291395,58.23123342,-0.410666206,58.23123342,,,-0.410666206,,58.2312335
4867,22172.4811,11-05-2015 02:04:32,88.85876292,7,1,-0.500126302,3.680809259,0.4952663,0.906071407,2.03378716,3.454396321,-0.000291395,58.22426315,-0.410805107,58.22426315,,,-0.410805107,,58.22426322
4868,22173.49666,11-05-2015 02:04:33,89.87432438,7,1,-0.500126302,3.680647373,0.4952663,0.906212459,2.03378716,3.454915492,-0.000259018,58.21718493,-0.410946159,58.21718493,,,-0.410946159,,58.21718501
4869,22174.5123,11-05-2015 02:04:34,90.88996546,7,1,-0.49994573,3.680323601,0.4952663,0.906353524,2.03378716,3.455434677,-0.000194263,58.21010606,-0.411087225,58.21010606,,,-0.411087224,,58.21010614
4870,22175.52789,11-05-2015 02:04:35,91.90554756,7,1,-0.500126302,3.680161715,0.4952663,0.906494573,2.03378716,3.455953773,-0.000194263,58.20302801,-0.411228273,58.20302801,,,-0.411228273,,58.20302808
4871,22176.5279,11-05-2015 02:04:36,92.90556129,7,1,-0.49994573,3.679837942,0.4952663,0.906633464,2.03378716,3.456464886,-0.000226641,58.19605825,-0.411367164,58.19605825,,,-0.411367164,,58.1960583
4872,22177.52798,11-05-2015 02:04:37,93.90564094,7,1,-0.500126302,3.679837942,0.4952663,0.906772363,2.03378716,3.456976004,-0.000161886,58.18908804,-0.411506064,58.18908804,,,-0.411506063,,58.18908813
4873,22178.54351,11-05-2015 02:04:38,94.92116796,7,1,-0.499765098,3.679676056,0.4952663,0.906913419,2.03378716,3.457495037,-0.000161886,58.18200963,-0.41164712,58.18200963,,,-0.411647119,,58.18200972
4874,22179.55911,11-05-2015 02:04:39,95.93677719,7,1,-0.49994573,3.679352283,0.4952663,0.907054479,2.03378716,3.458014055,-0.000194263,58.17493106,-0.411788179,58.17493106,,,-0.411788179,,58.1749311
4875,22180.57479,11-05-2015 02:04:40,96.95245031,7,1,-0.49994573,3.679190397,0.4952663,0.907195536,2.03378716,3.458533043,-0.000161886,58.16785259,-0.411929236,58.16785259,,,-0.411929236,,58.16785263
4876,22181.59023,11-05-2015 02:04:41,97.96789437,7,1,-0.49994573,3.679190397,0.4952663,0.907336568,2.03378716,3.459051915,-9.71E-05,58.16077536,-0.412070268,58.16077536,,,-0.412070268,,58.16077542
4877,22182.60599,11-05-2015 02:04:43,98.98365084,7,1,-0.500126302,3.678866625,0.4952663,0.907477647,2.03378716,3.459570926,-0.000129509,58.15369578,-0.412211347,58.15369578,,,-0.412211347,,58.15369585
4878,22183.62164,11-05-2015 02:04:44,99.99930344,7,1,-0.49994573,3.678542852,0.4952663,0.907618719,2.03378716,3.460089888,-0.000194263,58.14661659,-0.412352419,58.14661659,,,-0.412352419,,58.14661664
4879,22184.63726,11-05-2015 02:04:45,101.0149184,7,1,-0.49994573,3.678542852,0.4952663,0.907759774,2.03378716,3.460608766,-0.000129509,58.13953821,-0.412493474,58.13953821,,,-0.412493474,,58.13953827
4880,22185.65285,11-05-2015 02:04:46,102.0305147,7,1,-0.49994573,3.678380966,0.4952663,0.907900832,2.03378716,3.461127635,-0.000129509,58.13245969,-0.412634532,58.13245969,,,-0.412634532,,58.13245976
4881,22186.66844,11-05-2015 02:04:47,103.0461069,7,1,-0.49994573,3.67821908,0.4952663,0.908041894,2.03378716,3.461646496,-0.000161886,58.12538098,-0.412775594,58.12538098,,,-0.412775594,,58.12538104
4882,22187.66845,11-05-2015 02:04:48,104.0461097,7,1,-0.500126302,3.678057194,0.4952663,0.908180795,2.03378716,3.462157387,-0.000129509,58.11841071,-0.412914495,58.11841071,,,-0.412914495,,58.11841077
4883,22188.68409,11-05-2015 02:04:49,105.0617569,7,1,-0.49994573,3.678057194,0.4952663,0.908321856,2.03378716,3.462676205,-9.71E-05,58.11133203,-0.413055556,58.11133203,,,-0.413055556,,58.1113321
4884,22189.69968,11-05-2015 02:04:50,106.0773411,7,1,-0.500126302,3.677571535,0.4952663,0.908462918,2.03378716,3.463195005,-0.000161886,58.1042533,-0.413196619,58.1042533,,,-0.413196618,,58.10425338
4885,22190.6997,11-05-2015 02:04:51,107.0773614,7,1,-0.49994573,3.677409649,0.4952663,0.908601805,2.03378716,3.463705784,-0.000161886,58.09728374,-0.413335505,58.09728374,,,-0.413335505,,58.09728381
4886,22191.69972,11-05-2015 02:04:52,108.0773802,7,1,-0.499765098,3.677409649,0.4952663,0.908740687,2.03378716,3.464216522,-9.71E-05,58.09031444,-0.413474387,58.09031444,,,-0.413474387,,58.09031449
4887,22192.71457,11-05-2015 02:04:53,109.0922298,7,1,-0.500126302,3.677247763,0.4952663,0.908879502,2.03378716,3.464726998,-9.71E-05,58.08334846,-0.413613202,58.08334846,,,-0.413613202,,58.08334853
4888,22193.71501,11-05-2015 02:04:54,110.0926704,7,1,-0.49994573,3.677247763,0.4952663,0.90901847,2.03378716,3.465238016,-0.000129509,58.07637485,-0.41375217,58.07637485,,,-0.41375217,,58.0763749
4889,22194.73094,11-05-2015 02:04:55,111.1086063,7,1,-0.500126302,3.67692399,0.4952663,0.909161698,2.03378716,3.465764697,-0.000161886,58.0691874,-0.413895399,58.0691874,,,-0.413895398,,58.06918749
4890,22195.73095,11-05-2015 02:04:56,112.1086168,7,1,-0.49994573,3.67692399,0.4952663,0.909300592,2.03378716,3.466275419,-9.71E-05,58.06221752,-0.414034292,58.06221752,,,-0.414034292,,58.06221756
4891,22196.74649,11-05-2015 02:04:57,113.1241542,7,1,-0.49994573,3.67692399,0.4952663,0.909441637,2.03378716,3.466794036,-9.71E-05,58.05513966,-0.414175337,58.05513966,,,-0.414175337,,58.0551397
4892,22197.74649,11-05-2015 02:04:58,114.1241563,7,1,-0.49994573,3.67692399,0.4952663,0.909580532,2.03378716,3.467304733,-6.48E-05,58.04816967,-0.414314232,58.04816967,,,-0.414314232,,58.04816973
4893,22198.76216,11-05-2015 02:04:59,115.139826,7,1,-0.49994573,3.676762104,0.4952663,0.909721592,2.03378716,3.467823378,-9.71E-05,58.04109105,-0.414455292,58.04109105,,,-0.414455292,,58.04109111
4894,22199.76217,11-05-2015 02:05:00,116.1398288,7,1,-0.49994573,3.676438332,0.4952663,0.909860493,2.03378716,3.468334063,-0.000129509,58.03412077,-0.414594193,58.03412077,,,-0.414594193,,58.03412084
4895,22200.77735,11-05-2015 02:05:01,117.1550162,7,1,-0.49994573,3.676438332,0.4952663,0.90999937,2.03378716,3.468844646,-9.71E-05,58.0271517,-0.41473307,58.0271517,,,-0.41473307,,58.02715177
4896,22201.77772,11-05-2015 02:05:02,118.1553836,7,1,-0.49994573,3.676276445,0.4952663,0.910140437,2.03378716,3.469363263,-9.71E-05,58.02007272,-0.414874138,58.02007272,,,-0.414874137,,58.0200728
4897,22202.79351,11-05-2015 02:05:03,119.1711695,7,1,-0.500126302,3.676114559,0.4952663,0.910281527,2.03378716,3.469881946,-0.000129509,58.01299262,-0.415015227,58.01299262,,,-0.415015227,,58.01299268
4898,22203.80897,11-05-2015 02:05:04,120.1866307,7,1,-0.49994573,3.676114559,0.4952663,0.910422561,2.03378716,3.470400415,-9.71E-05,58.00591531,-0.415156261,58.00591531,,,-0.415156261,,58.00591537
4899,22204.809,11-05-2015 02:05:05,121.1866644,7,1,-0.49994573,3.675952673,0.4952663,0.91056146,2.03378716,3.470911017,-0.000161886,57.99894514,-0.41529516,57.99894514,,,-0.41529516,,57.9989452
4900,22205.80901,11-05-2015 02:05:06,122.1866765,7,1,-0.500126302,3.675952673,0.4952663,0.910700349,2.03378716,3.471421564,-6.48E-05,57.99197546,-0.415434049,57.99197546,,,-0.415434049,,57.99197552
4901,22206.82456,11-05-2015 02:05:07,123.2022215,7,1,-0.49994573,3.675790787,0.4952663,0.910841396,2.03378716,3.471940034,-9.71E-05,57.98489749,-0.415575096,57.98489749,,,-0.415575096,,57.98489756
4902,22207.82456,11-05-2015 02:05:08,124.2022264,7,1,-0.500126302,3.675628901,0.4952663,0.910980293,2.03378716,3.472450582,-9.71E-05,57.97792743,-0.415713993,57.97792743,,,-0.415713993,,57.97792749
4903,22208.8398,11-05-2015 02:05:09,125.2174593,7,1,-0.49994573,3.675628901,0.4952663,0.911121298,2.03378716,3.472968869,-6.48E-05,57.97085158,-0.415854998,57.97085158,,,-0.415854998,,57.97085163
4904,22209.85579,11-05-2015 02:05:10,126.2334556,7,1,-0.499765098,3.675628901,0.4952663,0.911262409,2.03378716,3.473487532,-6.48E-05,57.96377038,-0.415996109,57.96377038,,,-0.415996109,,57.96377046
4905,22210.85585,11-05-2015 02:05:11,127.2335081,7,1,-0.49994573,3.675467014,0.4952663,0.911401307,2.03378716,3.473998044,-9.71E-05,57.95680028,-0.416135007,57.95680028,,,-0.416135007,,57.95680033
4906,22211.87148,11-05-2015 02:05:12,128.249141,7,1,-0.500126302,3.675143242,0.4952663,0.911542369,2.03378716,3.474516503,-0.000161886,57.94972155,-0.416276069,57.94972155,,,-0.416276069,,57.94972162
4907,22212.88707,11-05-2015 02:05:13,129.2647322,7,1,-0.49994573,3.675305128,0.4952663,0.911683428,2.03378716,3.475034931,-9.71E-05,57.94264298,-0.416417128,57.94264298,,,-0.416417128,,57.94264305
4908,22213.88708,11-05-2015 02:05:14,130.2647407,7,1,-0.500126302,3.675143242,0.4952663,0.911822322,2.03378716,3.475545392,-9.71E-05,57.93567305,-0.416556023,57.93567305,,,-0.416556022,,57.93567313
4909,22214.90244,11-05-2015 02:05:15,131.2801012,7,1,-0.500306964,3.674819469,0.4952663,0.911963341,2.03378716,3.476063645,-0.000129509,57.9285965,-0.416697041,57.9285965,,,-0.416697041,,57.92859657
4910,22215.90264,11-05-2015 02:05:16,132.2803015,7,1,-0.500126302,3.674819469,0.4952663,0.912102259,2.03378716,3.47657416,-0.000129509,57.92162539,-0.416835959,57.92162539,,,-0.416835959,,57.92162544
4911,22216.91804,11-05-2015 02:05:17,133.2957071,7,1,-0.49994573,3.674819469,0.4952663,0.912243295,2.03378716,3.477092448,-9.71E-05,57.91454796,-0.416976995,57.91454796,,,-0.416976995,,57.91454803
4912,22217.91822,11-05-2015 02:05:18,134.2958834,7,1,-0.500126302,3.674819469,0.4952663,0.91238221,2.03378716,3.477602927,-6.48E-05,57.90757698,-0.41711591,57.90757698,,,-0.41711591,,57.90757705
4913,22218.93385,11-05-2015 02:05:19,135.3115075,7,1,-0.500126302,3.674495697,0.4952663,0.912523284,2.03378716,3.478121329,-0.000129509,57.90049769,-0.417256984,57.90049769,,,-0.417256984,,57.90049774
4914,22219.94953,11-05-2015 02:05:20,136.3271873,7,1,-0.49994573,3.674495697,0.4952663,0.912664351,2.03378716,3.478639695,-9.71E-05,57.8934187,-0.417398051,57.8934187,,,-0.417398051,,57.89341877
4915,22220.96499,11-05-2015 02:05:21,137.3426532,7,1,-0.49994573,3.674495697,0.4952663,0.912805403,2.03378716,3.479157992,-6.48E-05,57.88634048,-0.417539103,57.88634048,,,-0.417539103,,57.88634055
4916,22221.96508,11-05-2015 02:05:22,138.3427403,7,1,-0.500126302,3.674333811,0.4952663,0.912944314,2.03378716,3.479668411,-9.71E-05,57.8793697,-0.417678014,57.8793697,,,-0.417678014,,57.87936978
4917,22222.98018,11-05-2015 02:05:23,139.3578413,7,1,-0.49994573,3.674333811,0.4952663,0.913085298,2.03378716,3.48018644,-6.48E-05,57.87229489,-0.417818999,57.87229489,,,-0.417818998,,57.87229498
4918,22223.9807,11-05-2015 02:05:24,140.3583587,7,1,-0.500126302,3.674171925,0.4952663,0.913224264,2.03378716,3.480697032,-9.71E-05,57.86532139,-0.417957964,57.86532139,,,-0.417957964,,57.86532144
4919,22224.99634,11-05-2015 02:05:25,141.3740035,7,1,-0.49994573,3.674171925,0.4952663,0.913365327,2.03378716,3.481215325,-9.71E-05,57.85824261,-0.418099027,57.85824261,,,-0.418099027,,57.85824267
4920,22226.01193,11-05-2015 02:05:26,142.3895888,7,1,-0.49994573,3.674171925,0.4952663,0.913506387,2.03378716,3.481733594,-3.24E-05,57.85116398,-0.418240087,57.85116398,,,-0.418240087,,57.85116406
4921,22227.02753,11-05-2015 02:05:27,143.405188,7,1,-0.500126302,3.673848152,0.4952663,0.91364743,2.03378716,3.482251789,-9.71E-05,57.84408623,-0.41838113,57.84408623,,,-0.41838113,,57.84408629
4922,22228.02753,11-05-2015 02:05:28,144.4051926,7,1,-0.500126302,3.673686266,0.4952663,0.913786325,2.03378716,3.482762075,-9.71E-05,57.83711626,-0.418520025,57.83711626,,,-0.418520025,,57.83711632
4923,22229.04317,11-05-2015 02:05:29,145.4208287,7,1,-0.500126302,3.673686266,0.4952663,0.913927385,2.03378716,3.483280307,-6.48E-05,57.83003766,-0.418661085,57.83003766,,,-0.418661085,,57.83003771
4924,22230.05876,11-05-2015 02:05:30,146.4364193,7,1,-0.500126302,3.673686266,0.4952663,0.914068441,2.03378716,3.483798512,-6.48E-05,57.82295921,-0.418802141,57.82295921,,,-0.418802141,,57.82295929
4925,22231.07439,11-05-2015 02:05:31,147.4520491,7,1,-0.500126302,3.673686266,0.4952663,0.914209507,2.03378716,3.484316734,-6.48E-05,57.81588032,-0.418943207,57.81588032,,,-0.418943207,,57.81588037
4926,22232.08999,11-05-2015 02:05:32,148.4676542,7,1,-0.49994573,3.67352438,0.4952663,0.914350578,2.03378716,3.484834963,-9.71E-05,57.80880116,-0.419084278,57.80880116,,,-0.419084278,,57.80880121
4927,22233.09004,11-05-2015 02:05:33,149.4677017,7,1,-0.49994573,3.67352438,0.4952663,0.914489473,2.03378716,3.485345195,-3.24E-05,57.80183116,-0.419223173,57.80183116,,,-0.419223173,,57.80183123
4928,22234.10561,11-05-2015 02:05:34,150.4832771,7,1,-0.500126302,3.673362494,0.4952663,0.914630546,2.03378716,3.485863414,-9.71E-05,57.79475189,-0.419364246,57.79475189,,,-0.419364246,,57.79475196
4929,22235.12123,11-05-2015 02:05:35,151.4988916,7,1,-0.49994573,3.673362494,0.4952663,0.914771613,2.03378716,3.486381597,-9.71E-05,57.78767291,-0.419505314,57.78767291,,,-0.419505313,,57.787673
4930,22236.12123,11-05-2015 02:05:36,152.498893,7,1,-0.500126302,3.673200607,0.4952663,0.914910513,2.03378716,3.486891807,-6.48E-05,57.78070273,-0.419644213,57.78070273,,,-0.419644213,,57.78070277
4931,22237.13686,11-05-2015 02:05:37,153.5145184,7,1,-0.49994573,3.673362494,0.4952663,0.915051579,2.03378716,3.487409967,0,57.77362379,-0.419785279,57.77362379,,,-0.419785279,,57.77362386
4932,22238.15245,11-05-2015 02:05:38,154.5301161,7,1,-0.49994573,3.673038721,0.4952663,0.915192638,2.03378716,3.487928085,-6.48E-05,57.76654524,-0.419926338,57.76654524,,,-0.419926338,,57.76654529
4933,22239.15245,11-05-2015 02:05:39,155.5301172,7,1,-0.49994573,3.673038721,0.4952663,0.91533153,2.03378716,3.488438237,-3.24E-05,57.7595754,-0.42006523,57.7595754,,,-0.42006523,,57.75957547
4934,22240.16807,11-05-2015 02:05:40,156.5457327,7,1,-0.500126302,3.672876835,0.4952663,0.915472594,2.03378716,3.488956358,-6.48E-05,57.75249656,-0.420206295,57.75249656,,,-0.420206294,,57.75249665
4935,22241.18339,11-05-2015 02:05:41,157.5610561,7,1,-0.500126302,3.672714949,0.4952663,0.91561149,2.03378716,3.489466502,-9.71E-05,57.74552657,-0.42034519,57.74552657,,,-0.42034519,,57.74552663
4936,22242.18369,11-05-2015 02:05:42,158.5613523,7,1,-0.49994573,3.672714949,0.4952663,0.915752554,2.03378716,3.489984596,-6.48E-05,57.73844777,-0.420486254,57.73844777,,,-0.420486254,,57.73844781
4937,22243.19924,11-05-2015 02:05:43,159.576898,7,1,-0.500126302,3.672553062,0.4952663,0.915893602,2.03378716,3.490502622,-6.48E-05,57.73136975,-0.420627302,57.73136975,,,-0.420627302,,57.7313698
4938,22244.21493,11-05-2015 02:05:44,160.5925919,7,1,-0.499765098,3.672714949,0.4952663,0.916034674,2.03378716,3.49102073,-3.24E-05,57.72429049,-0.420768375,57.72429049,,,-0.420768374,,57.72429058
4939,22245.23052,11-05-2015 02:05:45,161.6081786,7,1,-0.49994573,3.672391415,0.4952663,0.916175734,2.03378716,3.491538771,-9.71E-05,57.71721192,-0.420909434,57.71721192,,,-0.420909434,,57.71721196
4940,22246.23052,11-05-2015 02:05:46,162.6081811,7,1,-0.49994573,3.672391415,0.4952663,0.916314612,2.03378716,3.492048793,-6.47E-05,57.71024277,-0.421048312,57.71024277,,,-0.421048312,,57.71024284
4941,22247.24613,11-05-2015 02:05:47,163.6237914,7,1,-0.49994573,3.672391415,0.4952663,0.916455666,2.03378716,3.492566792,-3.23E-05,57.70316445,-0.421189367,57.70316445,,,-0.421189366,,57.70316453
4942,22248.24614,11-05-2015 02:05:48,164.623799,7,1,-0.500126302,3.672229528,0.4952663,0.916594559,2.03378716,3.493076844,-6.47E-05,57.69619458,-0.421328259,57.69619458,,,-0.421328259,,57.69619466
4943,22249.24614,11-05-2015 02:05:49,165.6238054,7,1,-0.49994573,3.672229528,0.4952663,0.916733447,2.03378716,3.493586872,-3.24E-05,57.68922498,-0.421467147,57.68922498,,,-0.421467147,,57.68922504
4944,22250.26178,11-05-2015 02:05:50,166.6394377,7,1,-0.500126302,3.671905756,0.4952663,0.91687451,2.03378716,3.494104871,-9.71E-05,57.68214621,-0.42160821,57.68214621,,,-0.42160821,,57.68214627
4945,22251.26178,11-05-2015 02:05:51,167.639443,7,1,-0.500126302,3.672067642,0.4952663,0.917013408,2.03378716,3.494614917,-3.24E-05,57.67517606,-0.421747109,57.67517606,,,-0.421747108,,57.67517615
4946,22252.27737,11-05-2015 02:05:52,168.6550283,7,1,-0.500126302,3.671905756,0.4952663,0.917154465,2.03378716,3.495132878,-6.48E-05,57.66809761,-0.421888165,57.66809761,,,-0.421888165,,57.66809768
4947,22253.29261,11-05-2015 02:05:53,169.6702739,7,1,-1.000233412,3.635967016,0.4952663,0.91737909,2.03378716,3.495951619,-0.00728488,57.65682557,-0.42211279,57.65682557,,,-0.42211279,,57.65682564
4948,22254.29297,11-05-2015 02:05:54,170.6706321,7,1,-1.00005281,3.635481358,0.4952663,0.917661269,2.03378716,3.496977498,-0.007349634,57.64266536,-0.42239497,57.64266536,,,-0.422394969,,57.64266545
4949,22255.29299,11-05-2015 02:05:55,171.670657,7,1,-1.00005281,3.634671926,0.4952663,0.917939113,2.03378716,3.497987421,-0.007479143,57.62872275,-0.422672813,57.62872275,,,-0.422672813,,57.62872279
4950,22256.30863,11-05-2015 02:05:56,172.6862957,7,1,-1.000233412,3.634024382,0.4952663,0.918221296,2.03378716,3.499012955,-0.007576275,57.61456235,-0.422954996,57.61456235,,,-0.422954996,,57.6145624
4951,22257.32422,11-05-2015 02:05:57,173.7018803,7,1,-1.000233412,3.633538723,0.4952663,0.918503464,2.03378716,3.500038293,-0.00058279,57.60040269,-0.423237164,57.60040269,,,-0.423237164,,57.60040276
4952,22258.33996,11-05-2015 02:05:58,174.7176247,7,1,-1.000233412,3.633053064,0.4952663,0.918785675,2.03378716,3.501063652,-0.000485659,57.58624091,-0.423519375,57.58624091,,,-0.423519375,,57.58624096
4953,22259.35543,11-05-2015 02:05:59,175.7330923,7,1,-1.000233412,3.632729292,0.4952663,0.919063437,2.03378716,3.502072736,-0.000420904,57.57230233,-0.423797138,57.57230233,,,-0.423797137,,57.57230242
